t_s,topic,field,value
1788188759.956758,/odometry/filtered,yaw_rate,0.080043
1788188759.984800,/cmd_vel,linear_x,0.167563
1788188759.984800,/cmd_vel,angular_z,0.249483
1788188760.054860,/odometry/filtered,pos_x,4.111167
1788188760.054860,/odometry/filtered,pos_y,-1.812765
1788188760.054860,/odometry/filtered,quat_z,0.162396
1788188760.054860,/odometry/filtered,quat_w,0.986726
1788188760.054860,/odometry/filtered,vel_x,0.197939
1788188760.054860,/odometry/filtered,yaw_rate,0.081343
1788188760.087147,/cmd_vel,linear_x,0.172947
1788188760.087147,/cmd_vel,angular_z,0.225622
1788188760.158527,/odometry/filtered,pos_x,4.116025
1788188760.158527,/odometry/filtered,pos_y,-1.805871
1788188760.158527,/odometry/filtered,quat_z,0.170627
1788188760.158527,/odometry/filtered,quat_w,0.985336
1788188760.158527,/odometry/filtered,vel_x,0.187961
1788188760.158527,/odometry/filtered,yaw_rate,0.085880
1788188760.195485,/cmd_vel,linear_x,0.179528
1788188760.195485,/cmd_vel,angular_z,0.137129
1788188760.221586,/odometry/filtered,pos_x,4.125594
1788188760.221586,/odometry/filtered,pos_y,-1.802253
1788188760.221586,/odometry/filtered,quat_z,0.173891
1788188760.221586,/odometry/filtered,quat_w,0.984765
1788188760.221586,/odometry/filtered,vel_x,0.187599
1788188760.221586,/odometry/filtered,yaw_rate,0.086367
1788188760.321567,/odometry/filtered,pos_x,4.142368
1788188760.321567,/odometry/filtered,pos_y,-1.796752
1788188760.321567,/odometry/filtered,quat_z,0.179809
1788188760.321567,/odometry/filtered,quat_w,0.983702
1788188760.321567,/odometry/filtered,vel_x,0.189438
1788188760.321567,/odometry/filtered,yaw_rate,0.088190
1788188760.383142,/cmd_vel,linear_x,0.179345
1788188760.383142,/cmd_vel,angular_z,0.120324
1788188760.421677,/odometry/filtered,pos_x,4.156450
1788188760.421677,/odometry/filtered,pos_y,-1.789948
1788188760.421677,/odometry/filtered,quat_z,0.185922
1788188760.421677,/odometry/filtered,quat_w,0.982564
1788188760.421677,/odometry/filtered,vel_x,0.188842
1788188760.421677,/odometry/filtered,yaw_rate,0.090105
1788188760.485009,/cmd_vel,linear_x,0.176939
1788188760.485009,/cmd_vel,angular_z,0.245856
1788188760.488270,/odometry/filtered,pos_x,4.164915
1788188760.488270,/odometry/filtered,pos_y,-1.786833
1788188760.488270,/odometry/filtered,quat_z,0.187198
1788188760.488270,/odometry/filtered,quat_w,0.982322
1788188760.488270,/odometry/filtered,vel_x,0.186924
1788188760.488270,/odometry/filtered,yaw_rate,0.088267
1788188760.521770,/odometry/filtered,pos_x,4.170500
1788188760.521770,/odometry/filtered,pos_y,-1.783904
1788188760.521770,/odometry/filtered,quat_z,0.188649
1788188760.521770,/odometry/filtered,quat_w,0.982045
1788188760.521770,/odometry/filtered,vel_x,0.187868
1788188760.521770,/odometry/filtered,yaw_rate,0.088267
1788188760.596928,/cmd_vel,linear_x,0.171106
1788188760.596928,/cmd_vel,angular_z,0.293545
1788188760.621672,/odometry/filtered,pos_x,4.180771
1788188760.621672,/odometry/filtered,pos_y,-1.784486
1788188760.621672,/odometry/filtered,quat_z,0.188940
1788188760.621672,/odometry/filtered,quat_w,0.981989
1788188760.621672,/odometry/filtered,vel_x,0.194025
1788188760.621672,/odometry/filtered,yaw_rate,0.087390
1788188760.654873,/odometry/filtered,pos_x,4.200098
1788188760.654873,/odometry/filtered,pos_y,-1.774983
1788188760.654873,/odometry/filtered,quat_z,0.193646
1788188760.654873,/odometry/filtered,quat_w,0.981071
1788188760.654873,/odometry/filtered,vel_x,0.197339
1788188760.654873,/odometry/filtered,yaw_rate,0.087390
1788188760.695760,/cmd_vel,linear_x,0.169911
1788188760.695760,/cmd_vel,angular_z,0.223096
1788188760.754645,/odometry/filtered,pos_x,4.213564
1788188760.754645,/odometry/filtered,pos_y,-1.759828
1788188760.754645,/odometry/filtered,quat_z,0.196861
1788188760.754645,/odometry/filtered,quat_w,0.980431
1788188760.754645,/odometry/filtered,vel_x,0.198521
1788188760.754645,/odometry/filtered,yaw_rate,0.086240
1788188760.821917,/odometry/filtered,pos_x,4.218732
1788188760.821917,/odometry/filtered,pos_y,-1.763589
